Date,pm25_median,pm10_median,no2_median,so2_median,co_median,o3_median,temperature_median,humidity_median,wind-speed_median,AQI,Category,Month,DayOfWeek,Season,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,PM25_PM10_ratio,PM25_Wind_Ratio,Stagnation_Index,Gaseous_Index,Thermal_Humidity_Index
2022-09-21,48.19,90.03,57.39,70.35,1.53,78.5,31.3,49.1,4.14,90.2,Satisfactory,9,2,Autumn,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.5352660224369654,11.640096618357488,11.365566037735851,143.04,15.3683
2023-11-15,41.27,88.27,44.41,46.46,1.57,81.04,25.7,30.3,5.13,88.5,Satisfactory,11,2,Autumn,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.46754276651183874,8.044834307992204,7.891013384321225,106.57000000000001,7.7871
2023-12-09,36.67,51.72,66.08,44.34,1.27,62.08,19.5,62.7,5.91,82.9,Satisfactory,12,5,Winter,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.7090100541376644,6.204737732656515,6.101497504159735,123.12,12.2265
2023-05-11,118.49,281.69,193.11,789.16,10.07,228.72,16.5,54.4,3.33,304.8,Poor,5,3,Spring,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.42063971031985514,35.58258258258258,34.54518950437318,1082.97,8.976
2021-12-26,77.5,132.34,82.54,211.81,2.9,138.91,31.7,76.6,4.7,158.6,Moderate,12,6,Winter,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.5856128154752909,16.48936170212766,16.145833333333336,323.35,24.282199999999996
2023-03-21,35.95,67.61,58.92,47.72,1.88,58.56,20.8,57.9,8.35,94.0,Satisfactory,3,1,Spring,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.5317260760242568,4.3053892215568865,4.254437869822486,125.44,12.043199999999999
2023-10-13,41.53,68.25,46.48,69.1,1.24,78.52,15.6,46.3,4.78,86.6,Satisfactory,10,4,Autumn,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6084981684981685,8.688284518828452,8.510245901639344,127.97999999999999,7.222799999999999
2023-11-14,48.36,99.99,74.81,45.39,1.54,61.31,20.2,30.5,6.92,100.0,Satisfactory,11,1,Autumn,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.48364836483648366,6.988439306358382,6.888888888888889,135.6,6.161
2022-01-01,110.21,349.38,214.97,619.36,11.92,165.21,3.4,88.7,3.61,299.4,Poor,1,5,Winter,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3154445016887057,30.529085872576175,29.70619946091644,953.5300000000001,3.0158
2022-04-11,59.69,91.24,43.19,56.91,1.15,91.17,18.0,40.6,3.33,99.5,Satisfactory,4,0,Spring,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6542086804033319,17.924924924924923,17.402332361516034,111.6,7.308000000000001
2022-10-22,205.96,384.84,293.35,893.99,20.84,291.41,4.7,55.4,1.14,366.4,Very Poor,10,5,Autumn,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5351834528635278,180.66666666666669,166.09677419354838,1395.7400000000002,2.6037999999999997
2024-09-22,21.48,26.51,25.56,8.54,0.92,44.54,21.8,28.7,7.86,45.8,Good,9,6,Autumn,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8102602791399471,2.732824427480916,2.698492462311558,43.3,6.2566
2023-06-15,113.14,286.69,201.24,628.31,15.74,195.62,35.4,66.5,4.1,282.2,Poor,6,3,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.39464229655725697,27.595121951219515,26.938095238095244,986.9499999999999,23.541
2022-07-20,29.12,45.25,20.14,32.25,0.64,27.91,33.0,37.0,4.75,48.5,Good,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.64353591160221,6.130526315789474,6.004123711340207,58.79,12.209999999999999
2023-06-11,26.95,35.41,7.77,37.05,0.44,36.04,24.6,43.2,7.31,46.3,Good,6,6,Summer,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7610844394238916,3.6867305061559508,3.63697705802969,49.21999999999999,10.627200000000002
2022-11-24,26.14,41.35,21.01,5.29,0.45,9.62,22.9,47.2,9.57,43.6,Good,11,3,Autumn,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.6321644498186215,2.7314524555903867,2.703205791106515,30.8,10.8088
2024-04-10,102.12,260.59,215.97,659.4,14.13,213.91,29.5,71.2,2.35,302.1,Poor,4,2,Spring,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.39187996469549874,43.45531914893617,41.68163265306122,1016.6700000000001,21.004
2022-07-18,117.49,257.57,202.32,775.26,11.85,209.05,34.5,65.1,2.03,301.2,Poor,7,0,Summer,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4561478433047327,57.8768472906404,55.15962441314554,1096.08,22.4595
2024-08-14,63.49,197.99,170.71,357.37,5.2,171.99,33.3,40.3,5.11,210.6,Moderate,8,2,Summer,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3206727612505682,12.424657534246576,12.186180422264876,580.08,13.419899999999998
2023-11-06,438.0,765.34,452.68,1877.02,37.5,779.59,26.6,78.2,1.77,500.0,Severe,11,0,Autumn,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.5722946664227663,247.45762711864407,234.22459893048128,2704.7,20.8012
2023-10-05,436.36,556.78,405.49,1678.74,37.37,836.93,23.7,60.0,1.78,474.8,Severe,10,3,Autumn,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7837206796221129,245.14606741573033,232.1063829787234,2457.93,14.219999999999999
2021-07-14,282.86,541.79,521.01,1926.99,37.56,892.48,17.5,69.0,0.3,481.9,Severe,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.5220842023662305,942.8666666666668,707.15,2823.6,12.075
2024-08-03,281.87,490.51,421.86,1915.02,36.75,1013.62,21.4,72.3,1.76,500.0,Severe,8,5,Summer,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.5746467961917189,160.1534090909091,151.54301075268816,2704.38,15.472199999999999
2021-08-02,108.75,265.69,245.29,764.08,14.89,194.85,41.6,82.7,2.67,291.5,Poor,8,0,Summer,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4093116037487297,40.73033707865169,39.25992779783393,1158.27,34.403200000000005
2021-12-17,303.51,469.79,470.62,1615.74,46.79,721.1,25.7,65.5,1.11,480.1,Severe,12,4,Winter,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.6460546201494284,273.4324324324324,250.8347107438016,2554.26,16.8335
2024-06-12,89.01,211.9,171.88,233.8,6.73,120.1,24.3,46.4,5.69,196.7,Moderate,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.42005663048607833,15.64323374340949,15.373056994818654,472.98,11.2752
2021-01-18,389.35,550.34,479.22,1918.66,34.24,825.19,7.5,67.2,0.74,479.8,Severe,1,0,Winter,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7074717447396155,526.1486486486486,463.5119047619048,2740.28,5.04
2023-10-18,478.75,982.25,514.81,1772.37,39.26,854.75,9.1,87.2,2.55,500.0,Severe,10,2,Autumn,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.4874013743955205,187.7450980392157,180.66037735849056,2679.7799999999997,7.9352
2021-07-31,35.7,78.71,67.6,42.45,1.07,59.22,38.0,66.7,8.1,84.8,Satisfactory,7,5,Summer,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.45356371490280784,4.407407407407408,4.353658536585367,120.75,25.346
2022-07-20,32.24,78.95,78.48,66.91,1.53,57.21,37.4,67.1,4.5,98.1,Satisfactory,7,2,Summer,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.40835972134262194,7.164444444444445,7.008695652173914,160.69,25.095399999999998
2022-01-31,197.87,420.19,387.83,1569.43,28.29,510.06,17.4,88.0,1.78,396.2,Very Poor,1,0,Winter,0.49999999999999994,0.8660254037844387,0.0,1.0,0.47090601870582355,111.16292134831461,105.25,2240.16,15.312
2022-08-19,119.18,280.01,234.46,496.74,14.46,221.3,30.2,49.4,2.9,303.4,Poor,8,4,Summer,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.42562765615513737,41.09655172413793,39.72666666666667,875.8000000000001,14.9188
2022-02-03,135.9,423.19,309.95,991.82,27.75,272.91,11.7,97.6,2.08,391.6,Very Poor,2,3,Winter,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.3211323518986744,65.33653846153847,62.3394495412844,1579.27,11.419199999999998
2021-04-26,19.7,31.98,12.17,20.58,0.58,52.19,19.6,51.7,9.23,53.0,Good,4,0,Spring,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.6160100062539087,2.134344528710726,2.1114683815648445,38.55,10.1332
2023-03-30,56.98,99.72,67.72,40.93,1.05,72.54,27.9,38.1,3.62,99.7,Satisfactory,3,3,Spring,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.571399919775371,15.740331491712706,15.317204301075266,119.15,10.6299
2022-02-24,31.98,55.41,60.64,63.05,1.2,70.41,11.6,49.5,4.5,79.2,Satisfactory,2,3,Winter,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5771521386031403,7.1066666666666665,6.952173913043479,135.69,5.742
2024-07-25,200.85,421.58,399.35,1265.55,20.43,751.46,13.7,77.4,2.58,402.3,Very Poor,7,3,Summer,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.4764220314056644,77.84883720930232,74.94402985074626,1869.2,10.6038
2023-05-26,11.12,46.2,28.45,6.68,0.95,38.03,22.5,32.7,9.16,47.7,Good,5,4,Spring,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.24069264069264065,1.2139737991266375,1.2008639308855291,44.629999999999995,7.3575
2024-08-22,339.09,511.34,402.3,1728.92,41.93,1024.33,11.2,86.2,1.22,500.0,Severe,8,3,Summer,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.6631399851370907,277.94262295081967,256.8863636363636,2550.5200000000004,9.654399999999999
2023-11-17,181.86,383.38,287.8,896.61,21.17,200.19,35.2,74.6,3.1,348.1,Very Poor,11,4,Autumn,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.4743596431738745,58.66451612903226,56.831250000000004,1396.1100000000001,26.259200000000003
2022-09-06,55.31,75.84,46.47,50.6,1.54,65.12,30.5,38.5,4.72,92.3,Satisfactory,9,1,Autumn,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.729298523206751,11.718220338983052,11.475103734439836,112.47,11.7425
2021-06-24,179.28,401.91,313.36,1247.26,23.34,719.22,12.4,85.2,0.97,394.7,Very Poor,6,3,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.44607001567515114,184.82474226804123,167.55140186915887,1794.02,10.5648
2024-11-22,153.63,412.89,356.43,819.1,18.05,666.63,6.3,66.5,1.27,385.1,Very Poor,11,4,Autumn,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.37208457458402966,120.96850393700787,112.13868613138685,1356.03,4.1895
2022-09-20,68.08,180.32,138.78,102.75,2.64,148.86,36.9,76.1,5.2,172.1,Moderate,9,1,Autumn,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3775510204081633,13.092307692307692,12.845283018867924,267.93,28.080899999999996
2022-12-01,97.68,344.2,273.52,397.06,13.26,157.49,4.0,62.5,2.27,294.3,Poor,12,3,Winter,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.28378849506101106,43.03083700440529,41.21518987341772,803.18,2.5
2021-11-15,189.16,371.56,342.95,1130.74,25.56,455.82,5.0,89.2,2.14,353.6,Very Poor,11,0,Autumn,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.5090967811389816,88.39252336448598,84.44642857142856,1729.29,4.46
2023-11-05,37.42,90.2,65.08,72.01,1.71,75.83,25.3,69.7,3.91,90.4,Satisfactory,11,6,Autumn,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.4148558758314856,9.570332480818415,9.331670822942645,154.19,17.634100000000004
2021-01-17,118.77,261.18,225.31,773.1,10.07,157.36,24.9,73.8,1.51,295.9,Poor,1,6,Winter,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4547438548127728,78.65562913907284,73.77018633540372,1099.1100000000001,18.376199999999997
2023-12-01,194.35,415.35,399.1,1067.52,19.69,316.94,4.1,65.0,1.64,399.2,Very Poor,12,4,Winter,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.4679186228482003,118.50609756097562,111.69540229885057,1663.52,2.665
2021-04-19,477.15,596.95,445.8,1714.01,35.16,1037.12,19.9,81.4,1.65,500.0,Severe,4,0,Spring,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.7993131753078146,289.1818181818182,272.65714285714284,2511.41,16.1986
2022-09-12,14.82,32.15,34.62,33.9,0.45,6.0,21.6,53.1,7.91,43.3,Good,9,0,Autumn,-1.0,-1.8369701987210297e-16,0.0,1.0,0.46096423017107313,1.8735777496839443,1.850187265917603,73.02,11.469600000000002
2021-03-01,35.2,97.52,78.77,62.44,1.86,85.94,34.4,56.2,7.59,98.5,Satisfactory,3,0,Spring,1.0,6.123233995736766e-17,0.0,1.0,0.36095159967186224,4.63768115942029,4.5773732119635895,159.80999999999997,19.332800000000002
2023-06-14,68.38,211.11,103.41,292.2,4.91,136.51,29.4,52.4,4.39,174.3,Moderate,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3239069679314101,15.57630979498861,15.229398663697106,444.71000000000004,15.4056
2022-12-15,65.98,249.62,177.13,316.5,8.97,142.81,14.5,66.5,4.1,199.8,Moderate,12,3,Winter,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.26432176908901533,16.09268292682927,15.709523809523812,583.33,9.6425
2024-06-25,98.71,304.54,184.96,481.1,11.33,210.84,23.3,70.3,1.95,301.5,Poor,6,1,Summer,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3241281933407762,50.62051282051282,48.15121951219513,779.36,16.3799
2022-03-13,67.56,150.01,122.29,128.03,5.01,122.51,33.7,71.5,5.79,142.8,Moderate,3,6,Spring,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4503699753349777,11.66839378238342,11.470288624787777,300.41999999999996,24.0955
2023-09-21,90.23,303.18,236.51,548.22,12.58,165.5,29.4,52.0,2.54,256.9,Poor,9,3,Autumn,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.29761197968203706,35.523622047244096,34.178030303030305,910.53,15.288
2021-12-19,99.77,261.34,248.45,750.53,11.24,170.74,30.1,86.5,1.22,288.3,Poor,12,6,Winter,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.3817632203260121,81.77868852459017,75.58333333333333,1111.38,26.0365
2022-04-19,25.32,43.61,6.47,13.35,0.69,42.61,18.3,27.0,5.77,43.6,Good,4,1,Spring,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.5806007796376977,4.388214904679376,4.313458262350937,26.72,4.941000000000001
2022-10-30,89.43,229.23,90.52,110.76,8.81,106.2,33.6,64.4,4.44,198.1,Moderate,10,6,Autumn,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.39013218165161634,20.14189189189189,19.698237885462557,289.38,21.6384
2021-02-28,306.69,457.58,519.43,1736.34,36.49,744.12,19.9,100.0,2.07,460.1,Severe,2,6,Winter,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6702434546964465,148.1594202898551,141.33179723502303,2620.67,19.9
2024-11-09,242.31,417.21,316.15,924.02,19.72,338.33,7.7,83.2,2.0,394.1,Very Poor,11,5,Autumn,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.5807866542029194,121.155,115.38571428571429,1437.3700000000001,6.4064000000000005
2021-11-12,314.62,527.85,405.32,1889.95,46.93,693.69,31.9,59.9,0.68,481.0,Severe,11,4,Autumn,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.596040541820593,462.67647058823525,403.35897435897436,2764.57,19.108099999999997
2022-03-20,194.77,413.06,397.87,1383.34,27.18,439.13,5.1,51.6,3.51,398.2,Very Poor,3,6,Spring,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.4715295598702368,55.49002849002849,53.952908587257625,2053.01,2.6315999999999997
2024-05-06,47.51,87.82,67.99,52.75,1.04,72.11,21.4,67.8,4.57,88.0,Satisfactory,5,0,Spring,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5409929401047597,10.396061269146607,10.173447537473233,131.14,14.509199999999998
2022-11-26,97.12,336.08,271.82,484.59,10.99,156.86,39.5,40.5,4.11,291.9,Poor,11,5,Autumn,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.28897881456796004,23.6301703163017,23.06888361045131,866.31,15.9975
2022-11-06,197.72,377.04,378.13,1467.74,22.5,283.97,29.4,80.4,0.9,383.6,Very Poor,11,6,Autumn,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.5244005941014216,219.68888888888887,197.72,2070.87,23.6376
2022-06-02,53.05,66.27,45.71,69.27,1.04,57.42,32.3,67.4,3.7,88.6,Satisfactory,6,3,Summer,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8005130526633469,14.337837837837837,13.960526315789473,125.38,21.7702
2023-06-27,131.05,351.07,347.42,950.96,23.68,797.99,18.8,81.7,2.14,420.6,Very Poor,6,1,Summer,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.37328737858546734,61.23831775700935,58.504464285714285,1535.18,15.359600000000002
2021-03-06,288.92,488.53,474.43,1992.53,43.94,858.63,4.6,86.1,2.31,498.2,Severe,3,5,Spring,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.5914068736822714,125.07359307359307,119.88381742738589,2906.36,3.9605999999999995
2022-06-01,36.08,94.25,66.74,54.14,1.19,65.41,37.8,59.8,5.24,94.4,Satisfactory,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3828116710875331,6.885496183206106,6.7565543071161045,132.78,22.6044
2023-07-14,154.41,377.64,321.63,1256.99,23.62,545.48,10.1,88.4,1.24,362.9,Very Poor,7,4,Summer,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.4088814744200826,124.52419354838709,115.23134328358208,1814.82,8.9284
2021-10-11,283.16,537.65,542.8,1987.05,42.23,809.08,21.4,91.0,0.83,496.8,Severe,10,0,Autumn,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.5266623267925231,341.15662650602417,304.4731182795699,2952.1499999999996,19.474
2021-03-29,12.81,21.87,36.12,31.22,0.12,18.02,19.4,45.8,11.91,45.1,Good,3,0,Spring,1.0,6.123233995736766e-17,0.0,1.0,0.5857338820301783,1.0755667506297228,1.0666111573688593,68.54,8.8852
2023-12-05,399.41,606.57,494.09,1921.55,46.28,724.43,15.3,68.5,1.45,500.0,Severe,12,1,Winter,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.6584730533986185,275.45517241379315,257.68387096774194,2878.44,10.480500000000001
2023-03-30,12.45,29.18,36.23,4.09,0.69,27.02,18.9,42.8,6.9,45.3,Good,3,3,Spring,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.4266620973269362,1.8043478260869563,1.7785714285714285,47.21999999999999,8.0892
2024-11-26,77.55,116.38,121.71,333.2,5.82,141.68,23.2,63.0,3.03,184.6,Moderate,11,1,Autumn,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.666351606805293,25.594059405940595,24.776357827476037,513.11,14.616
2022-04-12,49.91,87.22,68.47,53.38,1.12,58.88,34.3,64.4,8.08,87.4,Satisfactory,4,1,Spring,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.57223113964687,6.176980198019802,6.101466992665037,133.04999999999998,22.089199999999998
2022-07-08,81.72,169.98,118.68,343.5,5.24,137.35,42.6,77.3,5.87,188.0,Moderate,7,4,Summer,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.48076244264031065,13.921635434412265,13.688442211055277,514.58,32.9298
2021-09-22,421.43,586.77,472.32,1996.66,43.91,836.16,31.5,61.5,0.74,499.2,Severe,9,2,Autumn,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.7182200862348109,569.5,501.70238095238096,2908.08,19.3725
2023-05-27,86.52,201.73,114.14,166.87,9.9,154.91,32.9,57.2,4.92,198.7,Moderate,5,5,Spring,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.42889010062955435,17.585365853658537,17.235059760956176,380.01,18.8188
2023-04-18,74.92,153.08,162.1,154.93,8.61,176.76,36.1,64.7,7.06,222.5,Moderate,4,1,Spring,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.48941729814476087,10.611898016997168,10.46368715083799,403.13,23.3567
2024-10-07,98.59,268.78,198.0,525.27,12.02,161.26,22.1,48.4,2.34,235.1,Poor,10,0,Autumn,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.36680556589031926,42.13247863247864,40.40573770491803,843.47,10.6964
2021-09-30,18.41,31.87,16.84,20.0,0.68,4.69,30.6,44.6,9.33,33.8,Good,9,3,Autumn,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.5776592406652024,1.9732047159699893,1.9522799575821845,43.64,13.6476
2024-01-03,459.25,637.26,491.82,1798.85,46.37,844.0,19.1,97.1,1.74,500.0,Severe,1,2,Winter,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.7206634654615071,263.9367816091954,249.5923913043478,2754.37,18.5461
2023-01-09,132.75,408.56,371.5,1043.84,29.29,437.59,18.3,98.0,2.86,376.5,Very Poor,1,0,Winter,0.49999999999999994,0.8660254037844387,0.0,1.0,0.32492167613080086,46.41608391608392,44.847972972972975,1708.2399999999998,17.934
2021-01-27,181.5,418.88,289.77,1481.72,25.37,213.96,15.1,70.6,2.28,386.2,Very Poor,1,2,Winter,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4332983193277311,79.60526315789474,76.26050420168067,2025.19,10.660599999999999
2021-08-07,29.86,62.29,35.5,19.38,0.84,35.74,35.1,31.4,10.07,63.0,Good,8,5,Summer,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.47937068550329104,2.965243296921549,2.936086529006883,63.279999999999994,11.0214
2024-06-05,52.52,74.14,65.25,79.54,1.04,64.64,28.3,39.8,5.82,99.4,Satisfactory,6,2,Summer,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.7083895333153494,9.02405498281787,8.871621621621623,155.19000000000003,11.263399999999999
2022-12-28,169.56,363.37,327.35,1308.0,20.74,224.17,6.7,84.6,0.81,363.8,Very Poor,12,2,Winter,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.4666318077992129,209.33333333333331,186.32967032967034,1842.75,5.6682
2021-11-08,438.93,544.52,470.87,1699.98,38.07,831.66,30.6,85.3,2.38,475.8,Severe,11,0,Autumn,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.806086094174686,184.42436974789916,176.98790322580646,2551.5499999999997,26.1018
2022-03-15,83.9,168.7,84.78,107.14,7.43,128.14,17.3,49.1,4.02,179.8,Moderate,3,1,Spring,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49733254297569657,20.87064676616916,20.36407766990292,266.22,8.4943
2024-07-06,327.09,563.56,488.93,1883.24,41.36,1019.32,12.8,62.5,0.48,500.0,Severe,7,5,Summer,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.580399602526794,681.4375,563.948275862069,2785.77,8.0
2024-09-21,87.25,134.64,129.51,368.97,8.77,114.03,27.1,70.8,4.16,196.4,Moderate,9,5,Autumn,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.6480243612596555,20.97355769230769,20.481220657276996,586.1800000000001,19.1868
2024-05-02,18.87,22.22,33.39,27.13,0.21,37.34,22.6,25.8,4.54,41.7,Good,5,3,Spring,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8492349234923493,4.156387665198238,4.066810344827586,62.62,5.830800000000001
2024-04-14,450.03,604.63,454.28,1617.4,35.09,827.72,27.2,87.8,2.82,500.0,Severe,4,6,Spring,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.7443064353406215,159.58510638297872,154.11986301369862,2422.5800000000004,23.8816
2022-07-31,25.77,31.3,3.39,31.86,0.9,26.09,28.9,34.3,7.7,45.1,Good,7,6,Summer,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8233226837060702,3.346753246753247,3.3038461538461537,44.25,9.9127
2023-06-02,66.95,215.28,82.84,87.78,6.18,170.76,34.1,67.3,4.5,207.6,Moderate,6,4,Summer,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.3109903381642512,14.877777777777778,14.554347826086959,232.42000000000002,22.949299999999997
2024-07-02,115.54,263.68,241.59,575.69,15.52,212.69,22.1,69.4,1.78,301.8,Poor,7,1,Summer,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.43818264563106796,64.91011235955057,61.45744680851064,972.48,15.337400000000002
2023-01-03,462.35,591.99,527.73,1687.16,38.45,695.18,2.4,72.0,2.86,495.3,Severe,1,1,Winter,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.7810098143549722,161.66083916083917,156.19932432432432,2599.3900000000003,1.728
2024-02-16,94.58,292.64,265.61,455.51,12.36,153.95,10.1,78.9,2.46,285.7,Poor,2,4,Winter,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3231957353745216,38.447154471544714,36.9453125,844.72,7.9689
2023-05-04,131.46,402.53,346.34,1267.93,17.2,615.6,16.4,50.9,2.63,375.7,Very Poor,5,3,Spring,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3265843539611955,49.98479087452472,48.15384615384616,1786.27,8.3476
2022-03-18,34.65,95.3,67.14,69.89,1.96,65.33,26.2,67.0,7.53,97.9,Satisfactory,3,4,Spring,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.363588667366212,4.601593625498007,4.541284403669724,156.63,17.554000000000002
2024-07-25,279.86,573.3,544.71,1812.91,43.11,838.47,17.3,72.0,1.73,484.4,Severe,7,3,Summer,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.4881562881562882,161.76878612716763,152.9289617486339,2788.72,12.456
